bookID,Title,Category,Author,Average_Rating,ISBN13,Num_Pages,Ratings_Count,Publication_Year,Publisher
23846,Mischief (Harrow House  #2),Fiction,Douglas Clegg,3.49,9780843947663,359,385,2000,Leisure Books
23847,Purity (Dark Coming of Age  #1),Fiction,Douglas Clegg,3.79,9781881475712,118,99,2000,Cemetery Dance Publications
23848,The Hour Before Dark,Fiction,Douglas Clegg,3.76,9780843951424,370,1034,2003,Leisure Books
23849,The Halloween Man,Fiction,Douglas Clegg,3.36,9780843944396,360,583,1998,Leisure Books
23856,The Sisters: The Saga of the Mitford Family,Biography & Autobiography,Mary S. Lovell,3.97,9780393324143,611,8132,2003,W.W. Norton & Company
23870,Spandau: The Secret Diaries,History,Albert Speer,4.13,9780026995016,463,6,1976,Macmillan Publ. Co.
23875,El coronel no tiene quien le escriba,Fiction,Gabriel García Márquez,3.75,9780307350435,104,19205,2006,Plaza & Janés
23876,Of Love and Other Demons,Fiction,Gabriel García Márquez,3.98,9780517405093,160,35045,1995,Penguin Group (USA)
23877,Noticia de un secuestro,Social Science,Gabriel García Márquez,3.85,9780307350503,336,1444,2006,Plaza y Janes
23882,Ojos de perro azul,Fiction,Gabriel García Márquez,3.74,9780307350510,192,3303,2006,Plaza y Janes
23886,La increíble y triste historia de la cándida Eréndira y de su abuela desalmada,Fiction,Gabriel García Márquez,3.9,9780307350367,160,21,2006,Plaza y Janés
23894,Cien años de soledad,Fiction,Gabriel García Márquez,4.07,9780307350275,512,52,2006,Plaza y Janes
23895,El amor en los tiempos del cólera,Colombia,Gabriel García Márquez,3.91,9788467204360,430,54,1985,Círculo de Lectores
23900,Relato de un náufrago,Sailors,Gabriel García Márquez,3.78,9780307350404,172,2095,2006,Plaza y Janes
23913,The Marriage of Heaven and Hell,Art,William Blake,4.24,9780486281223,48,7163,1994,Dover Publications
23917,The Stranger from Paradise: A Biography of William Blake,Biography & Autobiography,G.E. Bentley Jr.,4.06,9780300100303,632,79,2003,Paul Mellon Centre BA
23919,The Complete Stories and Poems,Fiction,Edgar Allan Poe,4.38,9780385074070,821,183869,1984,Doubleday & Company  Inc.
23920,Complete Tales and Poems,Fiction,Edgar Allan Poe,4.38,9780785814535,864,1864,2009,Castle Books
23926,Complete Poems (Library of Classic Poets),Poetry,Edgar Allan Poe,4.17,9780517082454,128,198,2001,Gramercy
23928,Edgar Allan Poe A to Z,Biography & Autobiography,Dawn B. Sova,4.33,9780816041619,320,8,2001,Checkmark Books
23930,The Wild Boys,Fiction,William S. Burroughs,3.6,9780802133311,193,2977,1994,Grove Press
23931,Nova Express (The Nova Trilogy  #3),Fiction,William S. Burroughs,3.67,9780802133304,192,2541,1994,Grove Press
23937,The Soft Machine (The Nova Trilogy #1),Science fiction,William S. Burroughs,3.35,9780802133298,184,5892,1994,Grove Press
23944,Cities of the Red Night,Fiction,William S. Burroughs,3.77,9780312278465,332,3893,2001,Picador
23948,My Education: A Book of Dreams,Fiction,William S. Burroughs,3.7,9780140094541,193,1055,1996,Penguin Books
23950,Trainspotting (Mark Renton  #2),Fiction,Irvine Welsh,4.09,9780393057249,340,533,2002,W. W. Norton  Company
23952,Trainspotting,Performing Arts,Murray Smith,4.03,9780851708706,96,75,2002,British Film Institute
23961,Marabou Stork Nightmares,Fiction,Irvine Welsh,3.86,9780393315639,288,8726,1997,W. W. Norton  Company
23963,You'll Have Had Your Hole,Drama,Irvine Welsh,3.51,9780413728609,76,227,1998,Bloomsbury Methuen Drama
23966,Filth,Fiction,Irvine Welsh,3.73,9780393318685,393,21997,1998,W. W. Norton  Company
23968,The Female Brain,Psychology,Louann Brizendine,3.83,9780767920094,304,8655,2006,Morgan Road Books
23975,Imaginary Friends,Drama,Nora Ephron,3.54,9781400034222,144,200,2003,Vintage
23979,Scribble  Scribble: Notes on the Media,Humor,Nora Ephron,3.7,9780553122756,163,326,1979,Bantam Books
23989,Devil's Backbone,Fiction,Terry C. Johnston,4.17,9780312925741,448,105,1991,St. Martin's Press
24001,Soldados de Salamina,Fiction,Javier Cercas,3.81,9788483101612,209,4382,2001,Tusquets
24006,Rule #1: The Simple Strategy for Successful Investing in Only 15 Minutes a Week!,Business & Economics,Phil Town,4.02,9780307336132,320,1373,2006,Crown Business
24037,The Deep (Dive  #2),Juvenile Fiction,Gordon Korman,3.78,9780439507233,148,1436,2003,Scholastic
24040,The Discovery (Dive  #1),Juvenile Fiction,Gordon Korman,3.72,9780439507226,141,1858,2003,Apple Paperbacks (Scholastic)
24047,The Stowaway Solution (On The Run  #4),Juvenile Fiction,Gordon Korman,4.11,9780439651394,160,2041,2005,Scholastic
24048,The Abduction (Kidnapped  #1),Juvenile Fiction,Gordon Korman,3.99,9780439847773,144,3306,2006,Scholastic Books
24050,The Fugitive Factor (On The Run  #2),Juvenile Fiction,Gordon Korman,4.13,9780439651370,160,2499,2005,Scholastic
24052,Chasing The Falconers (On The Run  #1),Juvenile Fiction,Gordon Korman,4.05,9780439651363,154,4598,2005,Scholastic  Inc.
24054,Losing Joe's Place,Juvenile Fiction,Gordon Korman,4.05,9780590427692,233,797,1991,Scholastic Paperbacks
24056,Something Fishy at Macdonald Hall (Macdonald Hall  #7),Juvenile Fiction,Gordon Korman,4.06,9780590255226,208,919,2000,Scholastic Paperbacks
24058,The Zucchini Warriors (Macdonald Hall  #5),Boarding schools,Gordon Korman,4.01,9780590441742,208,1160,1991,Scholastic
24060,The Contest (Everest Trilogy),Juvenile Fiction,Gordon Korman,3.85,9780613589451,137,12,2002,Turtleback Books
24062,The Deep (Dive Trilogy),Juvenile Fiction,Gordon Korman,3.78,9780613674836,148,0,2003,Turtleback Books
24064,No More Dead Dogs,Drama,Gordon Korman,3.71,9780439294843,180,12,2001,Scholastic Inc
24065,Radio Fifth Grade,Juvenile Fiction,Gordon Korman,3.55,9780590419277,192,522,1991,Scholastic Paperbacks
24066,The Climb (Everest Trilogy),Juvenile Fiction,Gordon Korman,3.9,9780613584661,151,3,2002,Turtleback Books
24079,Casino Royale (James Bond  #1),"Bond, James (Fictitious character)",Ian Fleming,3.73,9780340425671,188,56,1988,Coronet
24089,The Ivy Tree,Fiction,Carolyn Brown,4.24,9780803494664,192,20,2001,Montlake Romance
24093,Street Magic (The Circle Opens  #2),Juvenile Fiction,Tamora Pierce,4.15,9780590396431,300,21070,2006,Scholastic
24094,Wolf-Speaker (Immortals  #2),Juvenile Fiction,Tamora Pierce,4.21,9781416903444,344,44061,2005,Simon Pulse
24100,The Golden Notebook,Fiction,Doris Lessing,3.76,9780060931407,640,16000,1999,Harper Perennial Modern Classics
24115,Gödel  Escher  Bach: An Eternal Golden Braid,Art and music,Douglas R. Hofstadter,4.29,9780140289206,777,330,2000,Penguin Books
24126,Jennifer  Hecate  Macbeth  William McKinley  and Me  Elizabeth,Juvenile Fiction,E.L. Konigsburg,3.79,9781416933960,128,54,2007,Aladdin Paperbacks
24127,Death of a Charming Man (Hamish Macbeth  #10),Fiction,M.C. Beaton,3.79,9780446403382,176,3618,1995,Grand Central Publishing
24137,Catherine  Called Birdy,Juvenile Fiction,Karen Cushman,3.71,9780060739423,224,33557,2004,HarperTrophy
24147,How to Build a Time Machine,Science,Paul Davies,3.82,9780141005348,148,67,2002,Penguin
24172,Amelia's Notebook (Amelia's Notebooks  #1),Juvenile Fiction,Marissa Moss,4.01,9781416909057,40,5305,2006,Simon  Schuster/Paula Wiseman Books
24173,Amelia's 6th-Grade Notebook (Amelia's Notebooks  #15),Juvenile Fiction,Marissa Moss,4.02,9780689870408,80,625,2005,Simon  Schuster/Paula Wiseman Books
24192,The Runaway Jury,Fiction,John Grisham,3.98,9780385339698,358,249884,2006,Delta
24196,The Boys Start the War (Boy/Girl Battle  #1),Juvenile Fiction,Phyllis Reynolds Naylor,4.02,9780440418412,144,1551,2002,Yearling
24198,The Boys Start the War  the Girls Get Even,Juvenile Fiction,Phyllis Reynolds Naylor,4.13,9780440409717,10,366,1994,Yearling Books
24244,The Black Ice (Harry Bosch  #2; Harry Bosch Universe  #2),Fiction,Michael Connelly,4.08,9780446613446,448,45274,2003,Vision
24248,Black Ice (Ice  #1),Fiction,Anne Stuart,3.71,9780778321712,377,8284,2005,Mira Books
24249,A Cavern of Black Ice (Sword of Shadows  #1),Fiction,J.V. Jones,3.87,9780765345516,769,7919,2005,Tor Fantasy
24253,White Sky  Black Ice (Nathan Active Mystery  #1),Fiction,Stan Jones,3.77,9781569473337,284,644,2003,Soho Crime
24257,Thus Spoke Zarathustra,Superman (Philosophical concept),Friedrich Nietzsche,4.06,9781845882426,128,911,2006,Nonsuch Publishing
24271,Skellig (Skellig  #1),Juvenile Fiction,David Almond,3.8,9780440229087,208,17160,2001,Laurel Leaf
24273,Skellig: The Play,"Children's plays, English",David Almond,3.61,9780340854334,128,42,2003,Hodder Children's Books
24296,Because Of Winn Dixie,City and town life,Kate DiCamillo,4.04,9780439250726,182,235,2000,Candlewick Press
24297,At the Edge of the World (Crispin  #2),Juvenile Fiction,Avi,3.69,9780786851522,234,2566,2006,Little  Brown Books for Young Readers
24300,Poppy,Children's stories,Avi,3.96,9780689837180,163,6894,2005,Scholastic
24305,The Secret School,Juvenile Fiction,Avi,3.79,9780152046996,176,3695,2003,HMH Books for Young Readers
24312,The Best Is Yet to Come (The Amazing Days of Abby Hayes Super Special  #1),Juvenile Fiction,Anne Mazer,4.05,9781417629756,144,460,2004,Turtleback Books
24330,Knowledge Is Power (The Amazing Days of Abby Hayes: #15),Juvenile Fiction,Anne Mazer,3.97,9781417629763,97,23,2004,Turtleback Books
24337,Ella Enchanted (Ella Enchanted #1),Best books for young adults (Fiction),Gail Carson Levine,3.98,9780590920681,232,364091,1998,Scholastic Books
24381,His Dark Materials Trilogy (Northern Lights; The Subtle Knife; The Amber Spyglass),"Children's stories, English",Philip Pullman,4.26,9780439994347,1016,341,2001,Hippo/Scholastic
24394,Lucie Babbidge's House,Juvenile Fiction,Sylvia Cassedy,3.73,9780380718122,242,162,1993,HarperCollins Publishers
24403,Nine Horses,Poetry,Billy Collins,4.17,9780375755200,144,4107,2003,Random House Trade
24406,The Apple that Astonished Paris,American poetry,Billy Collins,4.2,9781557280244,61,542,1999,University of Arkansas Press
24414,The Circle (Dan Lenson  #3),Fiction,David Poyer,4.09,9780312929640,543,354,1993,St. Martin's Paperbacks
24424,The Sorority: Samantha (Sorority Trilogy  #3),Covens,Tamara Thorne,3.72,9780786015412,288,183,2003,Pinnacle
24431,Trickster's Choice (Daughter of the Lioness  #1),Alanna (Fictitious character : Pierce),Tamora Pierce,4.27,9780439968089,453,43090,2004,Scholastic Press
24438,Video Girl Ai  Vol. 15: Len's Story,Comics & Graphic Novels,Masakazu Katsura,3.75,9781421502953,208,134,2006,VIZ Media
24441,The Ships of Earth (Homecoming Saga #3),Fiction,Orson Scott Card,3.54,9780812532630,351,9326,1995,Tor Books
24442,Heathersleigh Homecoming (Secrets of Heathersleigh Hall  #3),Fiction,Michael R. Phillips,4.33,9780764222375,429,194,1999,Bethany House Publishers
24450,Bait and Switch: The (Futile) Pursuit of the American Dream,Political Science,Barbara Ehrenreich,3.48,9780805081244,248,4002,2006,St. Martin's Press
24457,Fear of Falling: The Inner Life of the Middle Class,Social Science,Barbara Ehrenreich,3.91,9780060973339,292,331,1990,Harper Perennial
24472,Peony in Love,Fiction,Lisa See,3.6,9781400064663,273,37411,2007,Random House
24473,See How She Dies,Fiction,Lisa Jackson,3.9,9780821776056,510,2949,2004,Zebra Books
24475,Chuck Klosterman IV: A Decade of Curious People and Dangerous Ideas,Biography & Autobiography,Chuck Klosterman,3.85,9780743284882,374,14639,2006,Scribner Book Company
24476,Fargo Rock City: A Heavy Metal Odyssey in Rural North Dakota,Music,Chuck Klosterman,3.8,9780743406567,288,12448,2002,Scribner
24497,No Idle Hands: The Social History of American Knitting,History,Anne Macdonald,4.02,9780345362537,512,456,1990,Ballantine
24510,How to be Idle,Self-Help,Tom Hodgkinson,3.81,9780060779689,289,103,2005,Harpercollins
24520,The Complete Aubrey/Maturin Novels (5 Volumes),"Aubrey, Jack (Fictitious character)",Patrick O'Brian,4.7,9780393060119,6576,1338,2004,W. W. Norton  Company
24521,The Hundred Days (Aubrey & Maturin #19),Fiction,Patrick O'Brian,4.35,9780393319798,281,5325,1999,W. W. Norton  Company
24525,The Truelove (Aubrey & Maturin #15),Fiction,Patrick O'Brian,4.36,9780393310160,304,6025,1993,W. W. Norton  Company
24526,Blue at the Mizzen (Aubrey & Maturin #20),Fiction,Patrick O'Brian,4.38,9780393321074,262,2375,2000,W. W. Norton  Company
24572,All Around the Town,History,Herbert Asbury,3.62,9781560255215,364,95,2003,Basic Books
24589,The Moon in Hiding (The Green Lion Trilogy #2),Fiction,Teresa Edgerton,4.0,9780441542154,208,162,1989,Ace
24594,Selections from the Oakland Tribune Archives (Images of America: California),History,Annalee Allen,3.0,9780738546780,128,2,2006,Arcadia Publishing (SC)
24596,Sebastopol (Images of America: California),Sebastopol (Calif.),Western Sonoma County Historical Society,4.4,9780738528526,128,4,2003,Arcadia Publishing (SC)
24597,Center City Philadelphia in the 19th Century (Images of America: Pennsylvania),History,Library Company of Philadelphia,4.44,9780738544922,128,9,2006,Arcadia Publishing (SC)
24634,Rob Roy MacGregor,Biography & Autobiography,Nigel Tranter,3.93,9781897784310,192,100,2012,Neil Wilson Publishing
24657,Penguin Book Of Norse Myths: Gods Of The Vikings,Fiction,Kevin Crossley-Holland,4.2,9780140258691,276,116,1997,Penguin UK
24671,The Tristan Betrayal,Fiction,Robert Ludlum,3.84,9780312990688,505,5942,2004,St. Martin's Paperbacks
24674,Isolde  Queen of the Western Isle (Tristan and Isolde  #1),Fiction,Rosalind Miles,3.64,9781400047864,360,2260,2003,Broadway Books
24676,The Ultimate Guide to Anal Sex for Women,Health & Fitness,Tristan Taormino,4.11,9781573442213,180,382,2006,Cleis Press
24682,Oh  The Places You’ll Go!,Adventure stories,Dr. Seuss,4.35,9780007158522,48,969,2003,HarperCollinsChildren’sBooks
24692,Melville: His World and Work,Biography & Autobiography,Andrew Delbanco,4.04,9780375702976,448,273,2006,Vintage
24711,The Dance of the Dissident Daughter,Religion,Sue Monk Kidd,3.95,9780060645892,256,5645,2002,HarperOne
24723,Talk Talk,Fiction,T. Coraghessan Boyle,3.42,9780670037704,340,4094,2006,Viking Books
24725,Tooth and Claw,Fiction,T. Coraghessan Boyle,3.82,9780143037439,304,1193,2006,Penguin Books
24727,East Is East,Fiction,T. Coraghessan Boyle,3.64,9780140131673,384,2098,1991,Penguin Books
24729,After the Plague: and Other Stories,Fiction,T. Coraghessan Boyle,3.86,9780142001417,303,1253,2002,Penguin Books
24733,Descent of Man,Fiction,T. Coraghessan Boyle,3.96,9780140299946,240,605,1990,Penguin Books
24736,World's End,Fiction,T. Coraghessan Boyle,4.01,9780140299939,480,3270,1990,Penguin Books
24737,If the River Was Whiskey: Stories,Fiction,T. Coraghessan Boyle,3.94,9780670826902,224,34,1989,Viking Books
24739,If the River Was Whiskey,Fiction,T. Coraghessan Boyle,3.94,9780140119503,240,1038,1990,Penguin Books
24751,Greasy Lake & Other Stories,Fiction,T. Coraghessan Boyle,3.94,9780140077810,240,1065,1986,Penguin Books
24753,L'Orient  c'est l'Orient,Japanese,T. Coraghessan Boyle,3.64,9782246442615,370,0,1993,Grasset
24761,An Acceptable Time (Time Quintet  #5),Juvenile Fiction,Madeleine L'Engle,3.82,9780440208143,343,16434,1990,Laurel Leaf Books
24763,So Yesterday,Juvenile Fiction,Scott Westerfeld,3.58,9781595140326,256,10390,2005,Razorbill
24765,Specials (Uglies  #3),Juvenile Fiction,Scott Westerfeld,3.77,9780689865404,384,151825,2006,Simon Pulse
24767,Touching Darkness (Midnighters  #2),Young Adult Fiction,Scott Westerfeld,3.89,9780060519568,439,17135,2006,Harper Teen
24769,Blue Noon (Midnighters  #3),Young Adult Fiction,Scott Westerfeld,3.85,9780060519599,384,14798,2007,Eos
24770,Uglies (Uglies  #1),Juvenile Fiction,Scott Westerfeld,3.86,9780689865381,425,516152,2005,Simon Pulse
24771,Evolution's Darling,Fiction,Scott Westerfeld,3.51,9781568581491,290,444,2000,Running Press
24775,The Butterfly Tattoo,Detective and mystery stories,Philip Pullman,3.19,9780330397964,186,1048,2005,Young Picador
24779,The Castle of Llyr (The Chronicles of Prydain  #3),Juvenile Fiction,Lloyd Alexander,4.08,9780805080506,174,30401,2006,Square Fish
24780,The Book of Three (The Chronicles of Prydain  #1),Juvenile Fiction,Lloyd Alexander,3.99,9780805080483,190,64278,2006,Square Fish
24781,The High King (The Chronicles of Prydain  #5),Juvenile Fiction,Lloyd Alexander,4.25,9780805080520,253,48088,2006,Square Fish
24782,Taran Wanderer (The Chronicles of Prydain  #4),Juvenile Fiction,Lloyd Alexander,4.14,9780805080513,222,34770,2006,Square Fish
24783,Westmark (Westmark  #1),Juvenile Fiction,Lloyd Alexander,3.92,9780141310688,184,4222,2002,Firebird Books
24784,The Black Cauldron (The Chronicles of Prydain  #2),Juvenile Fiction,Lloyd Alexander,4.13,9780805080490,182,53962,2006,Square Fish
24785,The Foundling and Other Tales of Prydain,Juvenile Fiction,Lloyd Alexander,3.93,9780805080537,98,3637,2006,Square Fish
24787,A Lloyd Alexander Collection,Juvenile Fiction,Lloyd Alexander,4.24,9780525467779,752,89,2001,Dutton Children's Books
24788,The Philadelphia Adventure,Juvenile Fiction,Lloyd Alexander,3.88,9780142301449,150,571,2002,Puffin Books
24800,House of Leaves,American fiction,Mark Z. Danielewski,4.1,9780385603102,705,97710,2000,Random House
24804,A Parchment of Leaves,Fiction,Silas House,4.18,9780345464972,304,3192,2003,Ballantine Books
24807,The Areas of My Expertise: An Almanac of Complete World Knowledge Compiled with Instructive Annotation and Arranged in Useful Order,Humor,John Hodgman,3.82,9781594482229,255,12002,2006,Penguin Books
24812,The Complete Calvin and Hobbes,Humor,Bill Watterson,4.82,9780740748479,1456,32213,2005,Andrews McMeel Publishing
24813,The Calvin and Hobbes Tenth Anniversary Book,Humor,Bill Watterson,4.63,9780836204384,208,49122,1995,Andrews McMeel Publishing
24814,It's a Magical World (Calvin and Hobbes  #11),Humor,Bill Watterson,4.76,9780836221367,176,23875,1996,Andrews McMeel Publishing
24816,Homicidal Psycho Jungle Cat (Calvin and Hobbes #9),Humor,Bill Watterson,4.72,9780836217698,176,15365,1994,Andrews McMeel Publishing
24818,The Days Are Just Packed,Humor,Bill Watterson,4.69,9780836217353,176,20308,1993,Andrews McMeel Publishing
24819,The Calvin And Hobbes:  Tenth Anniversary Book,Caricatures and cartoons,Bill Watterson,4.63,9780751515572,208,303,2008,Time Warner Books UK
24820,Calvin and Hobbes: Sunday Pages 1985-1995: An Exhibition Catalogue,Comics & Graphic Novels,Bill Watterson,4.71,9780740721359,96,3613,2001,Andrews McMeel Publishing
24827,Ship of Fools,Fiction,Richard Paul Russo,3.74,9780441008933,370,2192,2001,Ace
24828,The Rosetta Codex,Fiction,Richard Paul Russo,3.21,9780441013302,384,22,2005,Ace Trade
24835,The Sot-Weed Factor,English,John Barth,4.09,9781903809501,756,5911,2005,Atlantic Books (UK)
24836,The Floating Opera and The End of the Road,Fiction,John Barth,4.03,9780385240895,442,1933,1997,Anchor Books
